t,x,y,z,vx,vy,vz,yaw,yaw_rate,x_sp,y_sp,z_sp,er_L,et_L
11.18000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,4.972160,3.941291,2.956111,0.038844,-2.125757
11.20000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,4.941050,3.948785,2.956111,0.038844,-2.157757
11.22000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.756058,0.400139,4.909881,3.956030,2.956111,0.038844,-2.189757
11.24000,6.836716,2.950694,2.955671,-1.159400,1.131946,0.000357,2.856666,0.399859,4.878655,3.963026,2.956111,0.038844,-2.221757
11.26000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.847374,3.969771,2.956111,0.038989,-1.852247
11.28000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.816040,3.976266,2.956111,0.038989,-1.884247
11.30000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.784655,3.982510,2.956111,0.038989,-1.916247
11.32000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.753222,3.988503,2.956111,0.038989,-1.948247
11.34000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.721741,3.994244,2.956111,0.038989,-1.980247
11.36000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.690215,3.999733,2.956111,0.038989,-2.012247
11.38000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.658647,4.004970,2.956111,0.038989,-2.044247
11.40000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.627038,4.009954,2.956111,0.038989,-2.076247
11.42000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.595389,4.014685,2.956111,0.038989,-2.108247
11.44000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.563704,4.019163,2.956111,0.038989,-2.140247
11.46000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.856666,0.399859,4.531984,4.023387,2.956111,0.038989,-2.172247
11.48000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.956450,0.392809,4.500232,4.027357,2.956111,0.038989,-2.204247
11.50000,6.532584,3.218514,2.955729,-1.266552,1.009594,0.000351,2.956450,0.392809,4.468448,4.031073,2.956111,0.038989,-2.236247
11.52000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.436636,4.034535,2.956111,0.038952,-1.866912
11.54000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.404797,4.037742,2.956111,0.038952,-1.898912
11.56000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.372934,4.040694,2.956111,0.038952,-1.930912
11.58000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.341048,4.043391,2.956111,0.038952,-1.962912
11.60000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.309141,4.045834,2.956111,0.038952,-1.994912
11.62000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.277216,4.048020,2.956111,0.038952,-2.026912
11.64000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.245275,4.049952,2.956111,0.038952,-2.058912
11.66000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.213318,4.051627,2.956111,0.038952,-2.090912
11.68000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.181350,4.053047,2.956111,0.038952,-2.122912
11.70000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,2.956450,0.392809,4.149371,4.054211,2.956111,0.038952,-2.154912
11.72000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,3.055704,0.399160,4.117384,4.055120,2.956111,0.038952,-2.186912
11.74000,6.203183,3.454270,2.955818,-1.359782,0.877219,0.000515,3.055704,0.399160,4.085391,4.055772,2.956111,0.038952,-2.218912
11.76000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,4.053394,4.056169,2.956111,0.039084,-1.850757
11.78000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,4.021394,4.056309,2.956111,0.039084,-1.882757
11.80000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.989394,4.056193,2.956111,0.039084,-1.914757
11.82000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.957397,4.055822,2.956111,0.039084,-1.946757
11.84000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.925403,4.055194,2.956111,0.039084,-1.978757
11.86000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.893415,4.054311,2.956111,0.039084,-2.010757
11.88000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.861435,4.053172,2.956111,0.039084,-2.042757
11.90000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.829466,4.051777,2.956111,0.039084,-2.074757
11.92000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.797509,4.050126,2.956111,0.039084,-2.106757
11.94000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,3.055704,0.399160,3.765566,4.048219,2.956111,0.039084,-2.138757
11.96000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,-3.127564,0.403530,3.733639,4.046057,2.956111,0.039084,-2.170757
11.98000,5.852966,3.655453,2.955910,-1.439864,0.736412,0.000311,-3.127564,0.403530,3.701730,4.043640,2.956111,0.039084,-2.202757
12.00000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.669842,4.040968,2.956111,0.039439,-1.835616
12.02000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.637976,4.038040,2.956111,0.039439,-1.867616
12.04000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.606135,4.034858,2.956111,0.039439,-1.899616
12.06000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.574320,4.031421,2.956111,0.039439,-1.931616
12.08000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.542534,4.027730,2.956111,0.039439,-1.963616
12.10000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.510778,4.023784,2.956111,0.039439,-1.995616
12.12000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.479055,4.019585,2.956111,0.039439,-2.027616
12.14000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.447367,4.015132,2.956111,0.039439,-2.059616
12.16000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.415715,4.010425,2.956111,0.039439,-2.091616
12.18000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.384101,4.005466,2.956111,0.039439,-2.123616
12.20000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.352529,4.000254,2.956111,0.039439,-2.155616
12.22000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.127564,0.403530,3.320999,3.994789,2.956111,0.039439,-2.187616
12.24000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.026501,0.399801,3.289514,3.989072,2.956111,0.039439,-2.219616
12.26000,5.485430,3.820497,2.955976,-1.506195,0.589142,0.000154,-3.026501,0.399801,3.258075,3.983104,2.956111,0.039439,-2.251616
12.28000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.226686,3.976884,2.956111,0.039840,-1.880507
12.30000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.195347,3.970414,2.956111,0.039840,-1.912507
12.32000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.164061,3.963693,2.956111,0.039840,-1.944507
12.34000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.132829,3.956722,2.956111,0.039840,-1.976507
12.36000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.101655,3.949501,2.956111,0.039840,-2.008507
12.38000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.070539,3.942031,2.956111,0.039840,-2.040507
12.40000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.039484,3.934312,2.956111,0.039840,-2.072507
12.42000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,3.008492,3.926345,2.956111,0.039840,-2.104507
12.44000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,2.977564,3.918131,2.956111,0.039840,-2.136507
12.46000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-3.026501,0.399801,2.946703,3.909669,2.956111,0.039840,-2.168507
12.48000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-2.928015,0.391463,2.915911,3.900961,2.956111,0.039840,-2.200507
12.50000,5.099398,3.949234,2.956012,-1.557336,0.434166,0.000066,-2.928015,0.391463,2.885189,3.892006,2.956111,0.039840,-2.232507
12.52000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.854540,3.882807,2.956111,0.040527,-1.865082
12.54000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.823966,3.873362,2.956111,0.040527,-1.897082
12.56000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.793468,3.863673,2.956111,0.040527,-1.929082
12.58000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.763049,3.853740,2.956111,0.040527,-1.961082
12.60000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.732710,3.843564,2.956111,0.040527,-1.993082
12.62000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.702453,3.833146,2.956111,0.040527,-2.025082
12.64000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.672281,3.822486,2.956111,0.040527,-2.057082
12.66000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.642195,3.811586,2.956111,0.040527,-2.089082
12.68000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.612197,3.800444,2.956111,0.040527,-2.121082
12.70000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.582290,3.789064,2.956111,0.040527,-2.153082
12.72000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.928015,0.391463,2.552474,3.777444,2.956111,0.040527,-2.185082
12.74000,4.706050,4.038140,2.956070,-1.590200,0.276349,0.000102,-2.827886,0.403096,2.522752,3.765586,2.956111,0.040527,-2.217082
12.76000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.493126,3.753491,2.956111,0.040992,-1.850175
12.78000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.463598,3.741159,2.956111,0.040992,-1.882175
12.80000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.434169,3.728591,2.956111,0.040992,-1.914175
12.82000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.404842,3.715788,2.956111,0.040992,-1.946175
12.84000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.375618,3.702752,2.956111,0.040992,-1.978175
12.86000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.346500,3.689481,2.956111,0.040992,-2.010175
12.88000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.317488,3.675978,2.956111,0.040992,-2.042175
12.90000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.288586,3.662244,2.956111,0.040992,-2.074175
12.92000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.259794,3.648279,2.956111,0.040992,-2.106175
12.94000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.231115,3.634084,2.956111,0.040992,-2.138175
12.96000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.827886,0.403096,2.202550,3.619659,2.956111,0.040992,-2.170175
12.98000,4.306236,4.087139,2.956136,-1.610551,0.115256,0.000065,-2.725887,0.403304,2.174102,3.605007,2.956111,0.040992,-2.202175
13.00000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,2.145771,3.590128,2.956111,0.040795,-1.834605
13.02000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,2.117561,3.575022,2.956111,0.040795,-1.866605
13.04000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,2.089473,3.559692,2.956111,0.040795,-1.898605
13.06000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,2.061508,3.544137,2.956111,0.040795,-1.930605
13.08000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,2.033668,3.528359,2.956111,0.040795,-1.962605
13.10000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,2.005955,3.512359,2.956111,0.040795,-1.994605
13.12000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,1.978372,3.496137,2.956111,0.040795,-2.026605
13.14000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,1.950919,3.479695,2.956111,0.040795,-2.058605
13.16000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,1.923598,3.463035,2.956111,0.040795,-2.090605
13.18000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,1.896412,3.446156,2.956111,0.040795,-2.122605
13.20000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.725887,0.403304,1.869361,3.429060,2.956111,0.040795,-2.154605
13.22000,3.902834,4.095410,2.956188,-1.616178,-0.047362,0.000055,-2.625582,0.397305,1.842448,3.411749,2.956111,0.040795,-2.186605
13.24000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.815675,3.394222,2.956111,0.041275,-1.818658
13.26000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.789042,3.376482,2.956111,0.041275,-1.850658
13.28000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.762553,3.358530,2.956111,0.041275,-1.882658
13.30000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.736207,3.340366,2.956111,0.041275,-1.914658
13.32000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.710008,3.321992,2.956111,0.041275,-1.946658
13.34000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.683957,3.303409,2.956111,0.041275,-1.978658
13.36000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.658055,3.284619,2.956111,0.041275,-2.010658
13.38000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.632305,3.265621,2.956111,0.041275,-2.042658
13.40000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.606707,3.246419,2.956111,0.041275,-2.074658
13.42000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.581263,3.227012,2.956111,0.041275,-2.106658
13.44000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.555976,3.207402,2.956111,0.041275,-2.138658
13.46000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.530846,3.187590,2.956111,0.041275,-2.170658
13.48000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.625582,0.397305,1.505876,3.167578,2.956111,0.041275,-2.202658
13.50000,3.500172,4.064034,2.956434,-1.604181,-0.208850,0.000038,-2.526540,0.397724,1.481067,3.147367,2.956111,0.041275,-2.234658
13.52000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.456420,3.126958,2.956111,0.042504,-1.866921
13.54000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.431937,3.106353,2.956111,0.042504,-1.898921
13.56000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.407619,3.085552,2.956111,0.042504,-1.930921
13.58000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.383469,3.064558,2.956111,0.042504,-1.962921
13.60000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.359488,3.043371,2.956111,0.042504,-1.994921
13.62000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.335677,3.021993,2.956111,0.042504,-2.026921
13.64000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.312038,3.000425,2.956111,0.042504,-2.058921
13.66000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.288572,2.978668,2.956111,0.042504,-2.090921
13.68000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.265280,2.956725,2.956111,0.042504,-2.122921
13.70000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.526540,0.397724,1.242165,2.934596,2.956111,0.042504,-2.154921
13.72000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.426941,0.395215,1.219228,2.912283,2.956111,0.042504,-2.186921
13.74000,3.102644,3.993388,2.957016,-1.575262,-0.368163,-0.000222,-2.426941,0.395215,1.196470,2.889787,2.956111,0.042504,-2.218921
13.76000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.173893,2.867109,2.956111,0.043555,-1.851750
13.78000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.151498,2.844252,2.956111,0.043555,-1.883750
13.80000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.129286,2.821216,2.956111,0.043555,-1.915750
13.82000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.107260,2.798004,2.956111,0.043555,-1.947750
13.84000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.085420,2.774616,2.956111,0.043555,-1.979750
13.86000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.063767,2.751054,2.956111,0.043555,-2.011750
13.88000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.042304,2.727319,2.956111,0.043555,-2.043750
13.90000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,1.021032,2.703414,2.956111,0.043555,-2.075750
13.92000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,0.999951,2.679339,2.956111,0.043555,-2.107750
13.94000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.426941,0.395215,0.979064,2.655096,2.956111,0.043555,-2.139750
13.96000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.327694,0.393145,0.958371,2.630687,2.956111,0.043555,-2.171750
13.98000,2.714628,3.883418,2.957677,-1.530190,-0.523809,-0.000716,-2.327694,0.393145,0.937874,2.606113,2.956111,0.043555,-2.203750
14.00000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.917575,2.581376,2.956111,0.044424,-1.838002
14.02000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.897474,2.556477,2.956111,0.044424,-1.870002
14.04000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.877572,2.531419,2.956111,0.044424,-1.902002
14.06000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.857872,2.506201,2.956111,0.044424,-1.934002
14.08000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.838374,2.480828,2.956111,0.044424,-1.966002
14.10000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.819080,2.455299,2.956111,0.044424,-1.998002
14.12000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.799991,2.429616,2.956111,0.044424,-2.030002
14.14000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.781108,2.403782,2.956111,0.044424,-2.062002
14.16000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.762432,2.377797,2.956111,0.044424,-2.094002
14.18000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.743964,2.351664,2.956111,0.044424,-2.126002
14.20000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.725707,2.325383,2.956111,0.044424,-2.158002
14.22000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.327694,0.393145,0.707660,2.298958,2.956111,0.044424,-2.190002
14.24000,2.340785,3.735732,2.958220,-1.469557,-0.673744,-0.001174,-2.230458,0.395527,0.689825,2.272389,2.956111,0.044424,-2.222002
14.26000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.672203,2.245678,2.956111,0.044790,-1.858136
14.28000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.654795,2.218828,2.956111,0.044790,-1.890136
14.30000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.637603,2.191838,2.956111,0.044790,-1.922136
14.32000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.620627,2.164712,2.956111,0.044790,-1.954136
14.34000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.603869,2.137452,2.956111,0.044790,-1.986136
14.36000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.587329,2.110057,2.956111,0.044790,-2.018136
14.38000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.571009,2.082532,2.956111,0.044790,-2.050136
14.40000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.554910,2.054877,2.956111,0.044790,-2.082136
14.42000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.539032,2.027094,2.956111,0.044790,-2.114136
14.44000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.523378,1.999185,2.956111,0.044790,-2.146136
14.46000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.230458,0.395527,0.507947,1.971151,2.956111,0.044790,-2.178136
14.48000,1.985271,3.552144,2.958609,-1.394316,-0.815763,-0.001851,-2.126955,0.412512,0.492740,1.942995,2.956111,0.044790,-2.210136
14.50000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.477760,1.914718,2.956111,0.044085,-1.841435
14.52000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.463006,1.886322,2.956111,0.044085,-1.873435
14.54000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.448480,1.857809,2.956111,0.044085,-1.905435
14.56000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.434183,1.829181,2.956111,0.044085,-1.937435
14.58000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.420114,1.800439,2.956111,0.044085,-1.969435
14.60000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.406277,1.771586,2.956111,0.044085,-2.001435
14.62000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.392670,1.742623,2.956111,0.044085,-2.033435
14.64000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.379296,1.713552,2.956111,0.044085,-2.065435
14.66000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.366155,1.684375,2.956111,0.044085,-2.097435
14.68000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.353247,1.655094,2.956111,0.044085,-2.129435
14.70000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.126955,0.412512,0.340574,1.625710,2.956111,0.044085,-2.161435
14.72000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.025025,0.399665,0.328137,1.596226,2.956111,0.044085,-2.193435
14.74000,1.646275,3.330576,2.958837,-1.307625,-0.955780,-0.002337,-2.025025,0.399665,0.315936,1.566644,2.956111,0.044085,-2.225435
14.76000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.303972,1.536964,2.956111,0.042621,-1.858167
14.78000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.292246,1.507190,2.956111,0.042621,-1.890167
14.80000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.280758,1.477324,2.956111,0.042621,-1.922167
14.82000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.269510,1.447366,2.956111,0.042621,-1.954167
14.84000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.258502,1.417319,2.956111,0.042621,-1.986167
14.86000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.247734,1.387185,2.956111,0.042621,-2.018167
14.88000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.237208,1.356966,2.956111,0.042621,-2.050167
14.90000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.226924,1.326664,2.956111,0.042621,-2.082167
14.92000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.216882,1.296280,2.956111,0.042621,-2.114167
14.94000,1.332777,3.076655,2.959009,-1.207412,-1.083166,-0.002650,-2.025025,0.399665,0.207084,1.265817,2.956111,0.042621,-2.146167
