timestamp,lat,lon,alt_gps,alt_ned,north,east,down,rtk_x,rtk_y,rtk_z
1749760924.220942184,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760924.441016122,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760924.701055497,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760924.960682926,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760925.221361066,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760925.461573854,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760925.720655734,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760925.941455864,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760926.200699732,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760926.460849316,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760926.720582794,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760926.981053377,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760927.201501146,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760927.462433627,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760927.701083627,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760927.960820465,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760928.220990688,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760928.480777351,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760928.700546256,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760928.960997990,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760929.221611902,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760929.461813808,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760929.722693646,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760929.960951924,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760930.200976545,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760930.460775238,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760930.721549474,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760930.781652607,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760930.921296588,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.40545009,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.160479909,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.301541233,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.420353421,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.561024336,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.681530321,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.800696532,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760931.920831789,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.20741058,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.160888921,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.280867438,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.422057789,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.541747083,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.680864171,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.801272042,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760932.922190868,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.41020016,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.180686172,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.300797171,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.441231697,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.560057644,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.660432651,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.800541217,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760933.921910965,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.60957203,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.160666916,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.281523308,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.400472265,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.543429983,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.660814457,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.801212630,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760934.922201633,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.41501286,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.180781513,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.303013072,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.421369376,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.562632303,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.681026144,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.800715662,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760935.921534261,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760936.60953243,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760936.160724460,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760936.281869018,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760936.421259136,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760936.541514874,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760936.660772926,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760936.940905062,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760937.200336256,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760937.460763441,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760937.720634325,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760937.960804865,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760938.221318291,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760938.440780049,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760938.720517552,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760938.960887776,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760939.220203223,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760939.461009457,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760939.721122393,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760939.961144161,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760940.200674174,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760940.461841853,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760940.721236789,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760940.960703600,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760941.220970779,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760941.460704380,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760941.720725441,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760941.961097904,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760942.221870950,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760942.480719793,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760942.701341543,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760942.961068869,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760943.221490898,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760943.460738055,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760943.721368313,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760943.980956372,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760944.201466887,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760944.461017664,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760944.721084133,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760944.982629802,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760945.201053774,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760945.460697577,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760945.720683532,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760945.980521387,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760946.220778069,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760946.480691061,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760946.700561529,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760946.960817697,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760947.220738209,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760947.480632640,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760947.740604353,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760947.961027025,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760948.220720235,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760948.460724847,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760948.720740721,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760948.980839764,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760949.200833561,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760949.460850458,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760949.720773753,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760949.980638039,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760950.220772893,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760950.460711294,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760950.721129927,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760950.960833411,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760951.221308078,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760951.481093545,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760951.741291373,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760951.960860904,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760952.220753285,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760952.460797095,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760952.720753573,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760952.980753413,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760953.200870731,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760953.480747940,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760953.721125838,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760953.981095596,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760954.221178799,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760954.482039936,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760954.701151088,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760954.961688442,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760955.220710658,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760955.481042183,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760955.721274988,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760955.960746465,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760956.220999524,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760956.460826976,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760956.720875710,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760956.980912540,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760957.241300321,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760957.461120095,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760957.720957304,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760957.980799505,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760958.241133333,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760958.461440158,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760958.700965810,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760958.961648733,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760959.222490700,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760959.360599086,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760959.481484465,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760959.600980373,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760959.742250558,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760959.860933872,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760959.980727994,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.121734909,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.240552786,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.380369466,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.500793970,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.600760259,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.722403383,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.860710237,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760960.981073525,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.122522721,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.241233107,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.360685973,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.480929930,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.600816662,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.741572787,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.861125655,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760961.981066917,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.123631050,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.241494729,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.380870918,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.500813460,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.622512200,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.721850347,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.860874081,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760962.981600960,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760963.121460456,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760963.241459126,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760963.360830870,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760963.482857746,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760963.620774159,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760963.741837461,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760963.881301460,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.546514,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.140461147,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.260362791,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.340903111,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.481633218,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.601244008,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.741449080,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.861106782,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760964.981183278,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.122936992,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.241168102,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.380392448,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.500524817,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.600752807,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.721534406,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.861713269,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760965.981026579,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760966.121095552,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760966.241022828,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760966.360710034,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760966.480684959,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760966.621077651,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760966.740868860,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760966.980702099,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760967.220739567,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760967.480709030,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760967.740798560,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760967.960679387,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760968.220788469,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
1749760968.480846605,19.5942336,-99.2280874,2329.10,0.11,-0.06,-0.03,-0.10,-0.03,-0.06,0.11
